"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\acheronproject_sharkpcb_shark\current_version\working\working.kicad_sch"
"Date:","09/09/2023 08:40:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","236"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"R8, R9, R10","3","100R","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R11, R15","2","5.1k","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R12, R13","2","100k","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"R16, R17, R18, R19, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29, R30, R31, R32, R33, R34, R35, R36, R37, R38, R39","24","5.1R","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R42, R43","2","100","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R45, R46, R47, R48, R49, R50, R51, R52, R53, R54, R55, R56, R59, R60, R61, R62, R63, R64, R65, R66, R68, R71, R72, R73, R74, R75, R76, R77, R78, R80, R81, R88, R89, R90, R91, R92","36","1k","R_Small","Resistor_SMD:R_0805_2012Metric","Resistor, small symbol","",""
"R57, R58, R67, R69, R70, R79, R82, R83, R84, R85, R86, R87","12","1k","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"SW2","1","K2-1187SQ-A4SW-06","SW_SPST","acheron_Hardware:K2-1187SQ-A4SW-06","Single Pole Single Throw (SPST) switch","",""
"U1","1","STM32F411CEU6","STM32F411-48","acheron_Components:STM_UFQFPN-48_LQFP-48-1EP_7x7mm_P0.5mm_HandSoldering_ThermalReliefs","UFQFPN-48 Arm® Cortex®-M4 32bits MCU+FPU, 125 DMIPS, 512KB Flash,   128KB RAM, USB OTG FS, 11 TIMs, 1 ADC, 13 comm. interfaces","",""
"U2","1","USBLC6-2SC6","USBLC6-2SC6","acheron_Components:SOT-23-6","Very low capacitance ESD protection diode, 2 data-line, SOT-23-6","",""
"U3","1","AT24C256C-SSHL-T","24LC256","acheron_Components:SOIC-8","I2C Serial EEPROM, 256Kb, DIP-8/SOIC-8/TSSOP-8/DFN-8","",""
"U4","1","SGM2007-3.3XN5/TR","SGM2036","acheron_Components:SOT-23-5","300mA, Low Power, Low Dropout Linear Regulators","",""
"U5","1","TXS0101DRLR","TXS0101","acheron_Components:SOT-563","1-bit bidirectional level shifting voltage level translator","",""
"Y1","1","TAXM8M4RFDCET2T","Crystal_GND24","acheron_Components:Crystal_SMD_3225-4Pin_3.2x2.5mm","Four pin crystal, GND on pins 2 and 4","",""
